PANID,PANTYPE,PreTaxInc,FamSize,HH_Race,Type_Res_Poss,Male_Age,Male_Edu,Male_Occ,Male_Whc,Female_Age,Female_Edu,Female_Occ,Female_Whc,Dogs,Cats,Child_GC,Marital,TV_used,TV_hooked,Year,monetary,frequency,recency,loyality_tide,loyality_All,CLUSTER,DISTANCE
3135582,6,2,1,1,2,7,9,11,5,6,5,10,4,0,0,8,4,3,3,1,3.59,1,30,0,0,5,6.0343152207
3135657,6,11,4,1,2,6,7,2,3,4,7,13,1,1,1,3,2,2,2,1,7.96,1,22,0,0,5,7.097875643
3135863,6,2,1,1,1,7,9,11,5,6,7,10,4,0,0,8,4,1,1,1,2.97,1,22,0,0,5,9.4690212304
3135913,6,4,1,1,2,6,4,10,4,7,9,11,5,0,0,8,4,2,2,1,5.89,2,22,1,0,5,7.7338268912
3136077,6,9,4,1,2,3,7,1,3,3,7,1,3,0,0,3,2,5,5,1,4.99,1,22,0,1,5,8.2837255343
3136259,6,9,3,1,2,1,6,7,3,3,6,1,3,2,1,3,2,3,3,1,5.5,1,25,0,0,5,5.603531835
3136481,6,8,4,1,2,3,7,7,3,3,5,1,3,2,0,6,2,2,2,1,7.99,1,28,0,0,5,2.0124276301
3136606,6,9,2,1,2,7,9,11,5,5,4,7,3,1,0,8,4,2,4,1,5.73,1,27,0,0,5,4.2712000191
3136648,6,12,4,1,2,4,7,3,3,4,4,13,1,1,0,3,2,3,2,1,3.855,2,23,0,0,5,8.0703992574
3136697,6,8,2,1,1,1,7,1,3,7,9,11,5,0,0,8,1,2,2,1,15.99,1,27,1,0,5,6.9702300257
3136788,5,7,3,1,2,4,4,4,3,4,6,6,2,0,0,3,2,7,7,1,6.29,1,23,1,0,5,6.7586633108
3136861,6,2,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,2,2,1,16.83,1,21,0,0,5,10.871917386
3137075,0,5,5,1,1,7,9,11,5,3,6,13,1,1,0,3,3,,,1,2.78,1,26,0,0,5,7.3015536917
3137224,0,9,4,1,1,2,6,3,3,1,7,1,3,1,0,2,1,,,1,10.99,1,19,0,0,5,10.04737409
3137331,5,9,2,1,2,6,8,13,1,6,6,7,2,0,0,8,2,3,2,1,4.98,2,22,0,0,5,8.1624499785
3137968,6,6,2,1,2,7,9,11,5,6,6,10,4,0,0,8,4,3,2,1,2.49,1,21,0,0,5,10.524924883
3138123,0,5,3,1,1,1,4,7,2,1,4,0,6,0,0,2,1,,,1,6.99,1,20,0,0,5,9.2483145821
3300046,6,2,1,1,1,7,9,11,5,6,7,10,4,0,0,8,4,1,1,1,4.79,1,27,1,0,5,5.1413324821
3300418,6,9,2,1,2,5,6,3,3,6,8,4,2,1,0,8,3,4,3,1,6.4533333333,3,26,1,0,5,4.2567827515
3300830,6,10,3,1,2,6,4,10,4,6,3,10,4,0,0,8,2,3,3,1,6.29,2,24,1,0,5,5.8093352946
3300848,5,12,2,1,2,7,9,11,5,4,5,3,3,0,1,8,3,3,3,1,6,1,28,0,0,5,3.6913738956
3301416,5,1,2,1,2,7,9,11,5,5,5,1,2,0,0,8,3,6,5,1,7.47,1,30,0,0,5,2.5244865972
3301655,6,7,2,1,2,5,4,6,3,5,3,10,4,0,2,8,2,3,1,1,5.58,2,22,0,0,5,7.8536768473
3301663,0,6,3,1,2,5,4,1,3,5,3,3,2,1,0,8,2,,,1,12.58,1,30,1,0,5,3.6268269749
3302307,6,7,2,1,2,6,5,10,4,6,6,10,4,0,0,8,2,5,5,1,3.02,2,23,0,0.5,5,8.6758366811
3302851,6,7,1,3,2,7,9,11,5,6,4,10,4,0,0,8,4,1,1,1,5.48,1,22,0,0,5,7.9798632264
3302927,6,6,2,1,2,6,6,10,4,6,6,10,4,0,0,8,2,2,2,1,12.58,1,30,1,0,5,3.6268269749
3303149,5,6,2,1,1,6,5,10,4,6,4,10,4,0,0,8,2,5,5,1,2.97,1,23,0,0,5,8.7723977354
3303230,6,6,1,1,2,7,9,11,5,5,6,8,3,1,0,8,4,2,2,1,12.58,1,25,1,0,5,5.1663216189
3303784,6,8,2,1,2,5,3,10,4,5,6,1,3,0,2,8,2,2,2,1,7.58,5,24,1,0,5,5.9761625151
3304071,6,4,1,1,2,6,4,10,4,7,9,11,5,0,0,8,4,3,3,1,4.735,2,22,0,0,5,8.2977084638
3304543,6,8,2,1,2,6,6,9,2,5,4,1,2,0,2,8,2,3,3,1,4.48,1,34,0,0,5,7.2132970341
3305110,5,7,2,1,2,5,7,1,2,5,6,10,4,1,0,8,2,3,3,1,3.09,2,32,0,0,5,7.0594284936
3305318,6,6,2,1,2,6,4,10,4,6,6,10,4,0,0,8,2,4,3,1,3.6233333333,3,28,0,0,5,5.9155693507
3305599,6,5,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,2,2,1,6.58,1,21,1,0,5,8.4483122275
3305961,6,7,2,1,2,6,4,10,4,5,4,10,4,0,0,8,2,5,5,1,5.1633333333,3,28,0,0,5,4.4237951311
3306092,6,4,2,1,2,7,9,11,5,6,4,1,2,1,3,3,3,5,5,1,6.805,6,26,0.2,0,5,5.47863705
3306340,6,10,2,1,2,5,6,1,3,5,5,1,3,1,0,8,2,2,2,1,3.53,1,31,0,0,5,6.3566102691
3307033,0,4,2,1,2,6,2,10,4,6,4,10,4,0,2,8,2,,,1,4.7833333333,3,22,0,0,5,8.3174209338
3307058,6,9,2,1,2,6,7,10,4,6,7,10,4,0,0,8,2,4,4,1,5.7325,4,26,0,0,5,5.0260267416
3307876,6,10,4,1,2,4,6,1,3,4,6,2,3,1,0,8,2,4,2,1,5.85,1,24,0,0,5,6.123616805
3307959,6,6,2,1,2,6,5,10,4,6,4,10,4,1,0,8,2,5,5,1,9.25,3,29,1,0,5,1.1538462109
3308395,0,7,1,1,2,7,9,11,5,6,6,10,4,0,0,8,4,,,1,6.04,2,20,1,0,5,9.4971597355
3308734,0,8,2,1,2,6,8,10,4,5,6,4,3,0,0,8,2,,,1,9.99,1,19,0,0,5,9.9384091029
3308890,0,10,2,1,2,5,8,10,4,5,4,10,4,1,0,8,2,,,1,1.45,1,21,0,0,5,11.235247356
3309096,5,6,4,1,2,5,7,3,3,5,5,13,1,0,1,8,2,3,3,1,14.636666667,3,25,0,1,5,6.6334968203
3309526,6,11,2,1,2,6,7,1,3,6,8,1,3,2,0,8,2,2,1,1,6.4866666667,3,23,1,0,5,6.6367909549
3309732,6,7,2,1,2,5,4,10,4,5,4,10,4,0,0,8,2,3,3,1,7.55,1,29,0,0,5,2.1858301997
3309864,6,4,1,1,2,7,9,11,5,6,6,13,1,0,0,8,2,2,2,1,7.79,1,27,0,0,5,2.7132482149
3309955,0,6,1,1,2,7,9,11,5,6,6,13,1,0,2,8,4,,,1,4.58,1,32,0,1,5,5.9440155323
3310011,6,6,1,1,1,7,9,11,5,4,6,4,3,0,3,8,1,1,1,1,4,1,27,0,0,5,5.8256451174
3310029,6,4,2,1,2,7,9,11,5,6,3,13,1,0,0,8,4,1,1,1,6.99,1,27,0,0,5,3.2526166976
3310094,6,4,2,1,1,6,5,10,4,6,7,10,4,0,0,8,2,3,2,1,5.33,2,19,0,0,5,10.666560152
3311993,0,12,2,4,2,5,8,1,3,5,5,1,3,0,0,8,2,,,1,1.87,4,22,0,0,5,10.360964286
3312694,5,7,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,2,2,1,5.58,4,20,0,0,5,9.8309479596
3312744,6,7,3,1,1,6,4,13,1,6,3,7,3,0,0,8,2,3,2,1,16.01,4,21,1,0,5,10.460459424
3312975,0,6,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,,,1,6.88,2,33,1,0,5,4.9049709617
3313015,6,11,2,1,2,5,7,10,4,5,8,3,2,3,1,8,1,6,5,1,3,2,28,0,0,5,6.4660062815
3313163,6,6,1,1,2,7,9,11,5,6,4,13,1,0,1,8,4,8,4,1,2.19,2,28,0,0,5,7.2687797622
3314278,6,9,2,1,2,6,5,10,4,6,8,1,3,0,0,8,2,3,3,1,4.575,2,25,0,0,5,6.1845389928
3314575,5,12,2,1,2,4,8,1,3,5,5,3,2,0,0,8,2,4,4,1,4.98,2,33,0,0.5,5,6.0847122365
3315051,6,7,2,1,2,6,4,7,3,6,5,13,1,0,0,8,2,2,2,1,5.3675,4,21,0,0,5,9.0337849762
3315614,6,5,2,1,2,6,6,10,4,6,8,10,4,0,0,8,2,2,1,1,4.99,1,19,0,1,5,10.896894596
3315945,6,5,1,1,2,7,9,11,5,6,4,10,4,1,0,8,4,2,2,1,10.805,2,25,0,0,5,4.1143540079
3316158,6,7,2,1,2,6,6,1,3,6,6,10,4,0,1,8,2,6,5,1,6.29,1,30,1,0,5,3.5675933793
3316257,6,5,6,1,1,4,6,3,3,4,7,13,1,0,0,8,2,3,2,1,6.58,1,21,1,0,5,8.4483122275
3316687,0,6,2,1,2,6,4,10,4,6,5,10,4,1,0,8,2,,,1,7.47,1,34,0,0,5,5.6163536613
3317057,6,4,2,1,2,4,6,13,1,4,4,13,1,1,0,8,2,3,4,1,5.29,1,23,0,1,5,7.3045213998
3317115,6,11,2,1,2,4,5,2,3,4,6,4,3,0,0,8,2,4,4,1,5.99,2,25,0,0,5,5.1568221491
3317412,6,10,2,1,2,5,6,1,2,5,8,2,3,1,1,8,1,5,5,1,6.8825,4,19,0,0,5,10.348788105
3318626,6,5,2,3,2,6,4,13,1,6,6,10,4,0,0,8,2,3,2,1,5.0875,4,24,0.5,0,5,6.765849212
3318766,6,10,2,1,2,4,6,6,3,4,7,1,3,0,0,8,2,4,4,1,5.0025,4,19,0.25,0.25,5,10.956405677
3319939,6,8,2,1,2,5,5,7,3,5,5,1,3,1,0,8,1,6,4,1,5.48,1,23,0,0,5,7.139384853
3320093,0,8,2,1,2,6,8,10,4,7,9,11,5,0,0,8,4,,,1,6.99,1,29,0,0,5,2.6766982116
3320499,6,10,2,1,1,6,7,1,2,6,7,10,4,0,0,8,2,4,3,1,4.0166666667,9,22,1,0,5,11.131496078
3320507,6,9,2,1,2,6,7,3,2,6,6,4,2,0,0,8,2,4,4,1,6.88,2,32,1,0,5,4.0946478686
3320952,5,8,3,1,2,5,5,1,3,5,7,1,2,0,0,3,2,3,3,1,4.5,2,28,0,0,5,4.9855654803
3322339,0,11,2,1,2,6,8,10,4,6,6,10,4,1,0,8,2,,,1,10.98,1,27,1,0,5,2.7683345202
3322644,5,3,1,1,2,7,9,11,5,4,5,13,1,0,0,8,1,1,1,1,8.38,1,33,0,0,5,4.4231530093
3322917,6,8,2,1,2,6,8,10,4,5,7,10,4,0,2,8,2,2,1,1,6.88,1,31,1,0,5,3.5633263044
3323006,6,5,2,1,2,6,6,10,4,6,5,10,4,0,0,8,0,2,2,1,3.78,1,21,0,0,5,9.7266357028
3323113,5,2,1,1,2,7,9,11,5,6,5,1,2,0,1,8,3,2,2,1,4.13,2,21,0,0,5,9.4642169596
3323543,6,5,2,1,2,6,6,10,4,6,4,10,4,0,0,8,2,2,2,1,4.43,4,26,1,0,5,6.0761051708
3323634,0,4,1,1,2,7,9,11,5,6,4,4,2,0,0,8,4,,,1,7.9833333333,3,24,0,0,5,5.14303648
3323931,5,8,2,1,2,4,6,7,3,4,5,1,2,0,0,8,2,2,2,1,6.12,6,24,0,0,5,7.0381257935
3324046,6,11,2,1,2,6,7,10,4,6,4,13,1,0,0,8,2,3,5,1,7.6233333333,3,24,0,0,5,5.2536876584
3324863,6,7,2,1,2,7,9,11,5,5,6,4,3,1,0,8,5,3,2,1,3.59,2,30,0,0,5,5.932049227
3325340,6,4,4,1,2,6,4,10,4,6,4,10,4,0,0,8,2,3,2,1,2.4933333333,3,22,0,0,5,9.776148291
3325381,6,6,1,1,2,7,9,11,5,6,7,10,4,0,0,8,4,2,2,1,12.58,1,29,1,0,5,3.444020171
3325746,6,6,2,1,2,6,6,10,4,6,6,1,2,1,0,8,2,3,3,1,6.58,1,22,1,0,5,7.5277206683
3326116,0,11,4,1,2,4,6,1,3,4,5,1,2,1,0,3,2,,,1,6.29,2,23,1,0,5,6.667516599
3326470,6,3,1,1,2,7,9,11,5,6,6,10,4,0,0,8,4,2,2,1,6.73,4,20,1,0,5,9.4650032575
3327353,0,4,1,1,2,7,9,11,5,6,5,10,4,1,0,8,4,,,1,6.5,2,20,0,0,5,9.3225840117
3327601,5,8,2,1,2,5,8,9,3,5,7,1,3,0,1,8,2,1,1,1,19.99,1,31,1,0,5,10.884186003
3328807,6,5,3,1,2,4,3,5,3,4,6,3,2,2,2,8,2,1,1,1,5.13,1,33,0,1,5,6.1337739162
3329425,6,5,1,1,2,7,9,11,5,6,6,10,4,0,0,8,4,1,1,1,4.58,1,32,0,1,5,5.9440155323
3329664,6,6,4,1,2,4,6,6,3,4,4,13,1,1,1,3,2,4,4,1,18.98,2,30,0,0,5,9.6527141281
3329821,6,2,1,1,2,7,9,11,5,6,8,9,2,0,0,8,1,2,1,1,5.89,3,24,0,0,5,6.0637190318
3330159,6,3,2,1,2,7,9,11,5,6,4,13,1,0,0,8,4,1,1,1,5.655,2,29,1,0,5,3.8165068792
3330506,0,1,1,1,1,7,9,11,5,6,3,10,4,0,0,8,3,,,1,2.69,1,33,0,0,5,7.9725015854
3330621,6,2,5,1,1,5,5,3,3,5,5,13,1,0,0,8,0,2,2,1,3.73,1,26,0,0,5,6.452522716
3330985,6,12,6,1,2,5,6,7,3,5,6,7,3,1,0,1,2,6,6,1,12.0075,4,31,0,0,5,3.8805057365
3331157,6,2,1,1,2,7,9,11,5,6,2,10,4,0,0,8,4,1,1,1,6.99,1,28,0,0,5,2.8057288444
3331694,6,3,1,1,2,7,9,11,5,6,4,13,1,0,0,8,4,1,1,1,3,1,20,0,0,5,10.986000075
3332056,6,7,2,3,2,7,9,11,5,5,5,3,3,0,0,8,3,2,2,1,6.88,1,32,1,0,5,4.2414494361
3332544,6,3,2,1,2,6,4,3,3,6,4,3,3,0,0,8,2,3,2,1,4.69,3,28,0,0,5,4.8791170948
3332742,6,1,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,3,2,1,6.58,1,29,1,0,5,3.1168527767
3332973,0,7,4,1,2,5,4,7,3,5,4,7,2,0,0,8,2,,,1,6.58,1,23,1,0,5,6.6301717495
3333278,6,4,3,1,1,6,4,13,1,6,4,13,1,0,1,8,2,3,1,1,8.0533333333,3,24,0.6666666667,0,5,5.1288304386
3333617,6,7,1,1,1,7,9,11,5,5,5,1,3,0,0,8,1,1,1,1,6.88,2,26,1,0,5,3.8743447657
3333633,5,7,2,1,2,6,4,9,2,6,4,8,3,0,0,8,2,3,3,1,5.495,2,30,0,0,5,4.083852098
3333849,6,6,2,1,2,6,8,10,4,5,5,13,1,0,0,8,2,3,1,1,5.48,1,22,0,0,5,7.9798632264
3334680,0,11,4,1,2,5,6,2,3,4,6,2,2,2,0,3,2,,,1,6.88,1,24,1,0,5,5.6257534234
3334847,0,8,2,1,2,4,5,3,3,4,5,1,3,0,0,8,2,,,1,9.8225,4,25,0,0,5,4.322857373
3335711,6,8,1,1,2,7,9,11,5,5,8,1,3,0,0,8,3,2,1,1,2.49,2,21,0,0,5,10.46662752
3335745,0,6,4,1,2,5,4,2,3,5,5,4,3,1,0,8,2,,,1,5.985,2,22,0,0,5,7.6647996727
3336099,0,4,2,1,2,6,4,10,4,6,2,10,4,0,0,8,2,,,1,5.176,5,28,0,0,5,5.1976208136
3336164,6,4,3,1,2,7,9,11,5,4,3,13,1,0,0,8,3,2,2,1,10.76,1,29,0,0,5,1.7882206645
3336230,5,4,3,1,2,7,9,11,5,6,4,10,4,0,5,8,3,2,2,1,4.48,3,26,0,0,5,5.7657053394
3336248,6,3,1,1,2,7,9,11,5,6,4,10,4,0,1,8,4,1,1,1,4.48,1,29,0,0,5,5.0565461795
3336339,6,1,1,1,2,7,9,11,5,6,6,10,4,0,0,8,4,2,2,1,5.385,2,19,0.5,0,5,10.643454542
3336412,6,3,5,1,1,7,9,11,5,4,6,8,3,0,0,3,1,4,2,1,5.28,2,31,0,0.5,5,4.6771626283
3336727,6,8,2,1,2,5,4,9,3,5,5,10,4,0,2,8,2,5,4,1,4.26,2,27,0,0,5,5.4747971691
3336784,6,2,1,1,2,7,9,11,5,6,3,13,1,1,0,8,4,2,1,1,4,1,33,0,1,5,6.9679856671
3337311,5,9,2,1,2,4,7,4,3,5,4,1,3,0,0,8,2,3,2,1,9.075,2,26,0,0,5,2.8906745408
3337378,6,8,1,1,2,7,9,11,5,6,5,10,4,0,0,8,4,4,3,1,6.29,2,24,1,0,5,5.8093352946
3337568,6,6,2,1,2,6,4,10,4,5,6,1,2,0,0,8,2,2,2,1,3.53,1,34,0,0,5,7.8920397246
3337634,6,6,2,1,2,7,9,11,5,6,4,1,3,0,0,8,4,3,3,1,6.98,1,19,0,0,5,10.212102924
3337758,6,8,4,1,2,4,7,7,3,4,5,2,3,1,1,8,2,3,5,1,2.78,1,25,0,0,5,7.7472632165
3338665,0,6,1,1,2,5,3,7,3,7,9,11,5,0,0,8,3,,,1,4.43,2,31,1,0,5,5.4616438173
3339010,6,9,2,1,2,4,5,4,3,4,5,4,3,0,0,8,2,2,2,1,5.48,1,22,0,0,5,7.9798632264
3339135,6,3,1,1,1,7,9,11,5,6,4,10,4,0,0,8,4,1,1,1,9.73,2,23,1,0,5,5.9063389441
3339283,5,7,1,3,1,7,9,11,5,5,3,13,1,0,0,8,3,1,1,1,6.2133333333,3,30,0,0,5,3.5154373049
3339374,6,10,2,1,2,6,7,10,4,6,5,4,3,0,0,8,2,2,2,1,4.49,1,27,0,0,5,5.374489635
3339507,6,5,2,1,2,6,3,10,4,5,3,10,4,0,0,8,2,3,2,1,5.38,1,23,0,0,5,7.194792632
3340000,6,5,2,1,2,6,5,10,4,5,6,10,4,0,0,8,2,2,2,1,5.23,4,24,0.25,0.5,5,6.686439603
3340448,6,6,3,1,2,6,4,10,4,6,4,10,4,0,0,8,2,2,2,1,7.325,6,22,0,0,5,8.1544178973
3340679,6,4,1,1,2,7,9,11,5,6,5,10,4,0,0,8,1,3,3,1,6.69,1,22,0,0,5,7.4601069268
3341438,6,5,2,1,1,6,6,10,4,7,9,11,5,0,0,8,4,3,3,1,10.98,1,25,1,0,5,4.3678917204
3341545,6,11,2,1,2,5,5,2,3,5,5,2,3,2,2,8,2,6,6,1,7.23,1,35,0,0,5,6.6197105124
3341925,6,5,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,1,1,1,5.9633333333,3,27,1,0,5,4.0671530449
3341958,6,6,2,1,2,6,5,10,4,6,5,10,4,0,0,8,2,2,2,1,12.58,1,29,1,0,5,3.444020171
3343392,6,3,1,1,2,7,9,11,5,6,6,10,4,1,0,8,4,3,3,1,4.48,1,24,0,0,5,7.0075433947
3345215,5,5,2,1,2,6,8,10,4,6,6,10,4,0,0,8,2,3,3,1,6.29,1,26,1,0,5,4.4223666346
3345306,6,10,2,1,2,6,4,6,3,5,4,4,2,0,0,8,2,2,2,1,6.67,2,32,0,0,5,4.1790283402
3346494,0,9,3,1,2,6,6,3,3,6,5,10,4,0,0,8,2,,,1,9.6833333333,6,23,0.6666666667,0,5,7.0430211146
3346643,0,2,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,,,1,6.75,2,28,0,0,5,2.8041579928
3346833,0,12,1,1,2,6,6,7,3,7,9,11,5,0,0,8,1,,,1,6.99,1,24,0,0,5,5.5409131449
3347302,0,8,5,1,1,7,9,11,5,5,5,4,3,0,4,8,3,,,1,3.09,1,21,0,0,5,10.141040093
3347559,6,6,4,1,2,4,4,7,3,4,6,7,6,1,0,3,2,5,2,1,2.59,1,19,0,0,5,12.033977768
3347591,6,1,1,1,2,7,9,11,5,6,3,10,4,0,0,8,4,2,1,1,2.33,2,32,0,0,5,7.746356575
3347609,6,3,1,1,2,7,9,11,5,6,5,10,4,0,0,8,4,2,1,1,2.705,2,27,0,0,5,6.9555967992
3347922,6,6,2,1,2,5,4,6,3,5,4,7,2,0,0,8,2,5,5,1,3.26,2,27,0,0,5,6.4230563928
3348177,6,5,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,2,2,1,8.0225,4,21,1,0,5,8.2246327915
3348300,5,6,2,1,2,4,5,13,1,4,6,6,3,0,0,8,2,5,5,1,4.12,3,23,0,0.3333333333,5,7.9437089482
3348672,0,9,4,1,2,5,7,3,3,6,8,1,3,0,1,8,2,,,1,5.36,2,29,1,0,5,4.1064538627
3348730,0,2,1,1,2,7,9,11,5,6,4,13,1,0,0,8,4,,,1,5.5,1,19,1,0,5,10.679363787
3348912,6,6,1,1,2,7,9,11,5,6,6,10,4,0,0,8,4,1,1,1,3.96,1,22,0,0,5,8.826598222
3348946,6,6,2,1,2,6,4,10,4,6,6,10,4,0,0,8,2,2,1,1,6.485,2,34,0,0,5,5.9240372162
3349332,6,12,3,1,2,6,4,8,2,6,4,13,1,1,0,8,2,6,6,1,6.88,1,34,1,0,5,5.8800587798
3349365,0,4,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,,,1,1.98,1,26,0,0,5,8.0340827615
3349548,6,6,2,1,2,6,5,10,4,5,5,10,4,0,2,8,2,3,3,1,5.44,1,30,0,0,5,4.2818569366
3349597,6,8,3,1,2,4,5,7,3,3,5,3,3,2,0,3,2,2,1,1,3.88,1,20,0,1,5,10.53848697
3349647,6,12,2,1,2,4,7,1,3,5,6,2,3,0,1,8,3,2,2,1,3.7566666667,3,23,0,0,5,8.1858413937
3350587,6,1,1,1,1,7,9,11,5,6,4,10,4,0,0,8,4,2,2,1,5.585,2,26,1,0,5,4.8184318314
3352922,6,4,1,1,1,7,9,11,5,6,5,10,4,0,0,8,4,2,2,1,3.63,1,24,0,0,5,7.6285042049
3352955,6,4,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,3,2,1,3.55,1,25,0,0,5,7.1004545855
3353045,6,2,1,1,2,7,9,11,5,6,5,10,4,0,0,8,1,1,1,1,4.98,1,33,0,0,5,6.1699214293
3353136,6,9,3,1,2,5,5,10,4,4,5,2,3,0,5,8,2,3,1,1,10.98,1,18,1,0,5,11.046731884
3353490,6,3,3,1,2,7,9,11,5,6,6,10,4,0,0,8,4,2,2,1,2.89,1,31,0,0,5,6.9520596745
3353672,6,10,1,1,2,7,9,11,5,4,7,1,3,0,2,8,1,2,2,1,12.58,1,25,1,0,5,5.1663216189
3353680,0,8,4,1,2,5,0,0,0,4,4,4,3,0,2,8,0,,,1,2.79,3,29,0,0,5,6.6791209315
3353730,6,10,3,1,2,3,5,7,3,3,5,4,3,1,0,8,2,3,3,1,11.75,1,29,1,0,5,2.6968948674
3353946,0,4,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,,,1,5.73,1,33,0,0,5,5.6567431802
3354233,6,3,1,1,2,7,9,11,5,6,4,4,2,0,0,8,4,1,1,1,15.99,1,35,0,0,5,9.0840554093
3354985,6,10,4,1,2,4,5,1,2,3,5,6,3,0,0,1,2,2,1,1,6.88,2,30,1,0,5,2.8602348213
3355065,6,8,2,1,2,5,5,6,3,5,4,4,2,1,1,8,2,4,4,1,4.49,3,19,0,0,5,11.049744015
3355800,6,6,1,1,2,7,9,11,5,6,7,1,3,0,0,8,3,3,2,1,6.99,1,35,0,0,5,6.7022613437
3356014,0,10,2,1,2,5,7,1,3,5,7,10,4,0,0,8,2,,,1,11,1,31,0,0,5,2.914239391
3356139,6,10,2,1,2,5,7,10,4,5,7,1,3,0,0,8,2,2,2,1,21.0225,4,22,0,0,5,13.626742306
3356188,6,11,2,1,2,6,6,13,1,6,8,2,2,0,0,8,2,3,3,1,5.735,2,27,0,0,5,4.1210085179
3357277,6,9,3,1,2,5,8,1,3,5,7,13,1,0,1,8,2,2,5,1,19.99,1,35,1,0,5,12.314052981
3359216,0,4,1,1,2,7,9,11,5,6,3,10,4,0,0,8,4,,,1,6.99,1,27,0,0,5,3.2526166976
3359752,6,8,2,1,2,5,2,7,3,5,6,4,3,3,0,8,2,3,3,1,4.66,3,33,0,0,5,6.3680723883
3359927,6,5,5,1,1,5,3,6,3,4,3,13,1,0,1,2,2,2,2,1,2.705,2,22,0,0,5,9.5873527105
3360099,6,7,1,1,1,7,9,11,5,5,7,3,3,0,1,8,3,3,3,1,9.85,1,24,0,0,5,5.0089604956
3360115,5,6,2,1,2,6,7,10,4,6,4,10,4,0,0,8,2,3,3,1,6.5325,4,20,0.6666666667,0,5,9.5038528883
3360149,6,8,3,1,2,5,6,10,4,5,6,2,3,0,0,8,2,7,1,1,8.3066666667,3,24,1,0,5,5.1032701219
3360172,0,5,4,1,2,4,5,7,3,5,7,1,2,0,0,8,2,,,1,5.49,1,34,1,0,5,6.5966596013
3360388,0,7,2,1,2,4,4,7,3,4,5,7,3,0,0,8,2,,,1,7.4766666667,3,19,0.6666666667,0,5,10.086074756
3360651,6,9,2,1,2,6,7,10,4,6,4,10,4,0,0,8,2,4,4,1,10.27,2,34,0,0,5,5.2292808327
3360842,6,5,2,1,1,7,9,11,5,4,6,2,3,0,0,8,1,3,3,1,3.6566666667,3,30,0,0,5,5.932544454
3361196,6,7,2,1,2,4,4,1,3,4,5,13,1,0,2,8,2,4,1,1,3.03,5,26,0,0.2,5,7.561840599
3361295,0,2,1,1,2,7,9,11,5,6,4,3,2,0,0,8,4,,,1,6.0766666667,3,27,0,0,5,3.9205241944
3361444,6,8,2,1,2,5,7,2,3,5,7,2,3,0,0,8,2,1,1,1,5.3433333333,3,25,0,0,5,5.6744128834
3361493,5,11,3,1,2,5,5,13,1,5,8,13,1,1,1,8,2,4,3,1,4.39,1,19,0,1,5,11.1532803
3361626,6,4,2,1,2,6,4,10,4,6,3,10,4,0,0,8,2,2,2,1,5.55,5,24,0.25,0.25,5,6.838518133
3361907,0,6,1,1,2,7,9,11,5,3,5,1,3,1,0,8,3,,,1,8.24,2,26,1,0,5,3.162702674
3362269,6,12,2,1,2,4,8,2,3,4,7,1,3,1,0,8,2,2,2,1,6.88,1,34,1,0,5,5.8800587798
3362376,0,1,3,1,2,4,6,1,2,4,5,2,3,1,2,8,2,,,1,3.88,1,27,0,0,5,5.9370709074
3362723,5,7,4,1,2,4,6,2,3,4,6,7,3,1,0,8,2,6,6,1,2.97,1,33,0,0,5,7.7382783422
3363317,6,5,1,1,2,7,9,11,5,5,5,4,3,0,1,8,1,2,2,1,6.98,1,30,0,0,5,2.9164421436
3363606,0,9,3,1,1,4,4,7,3,4,4,6,3,0,0,8,2,,,1,4.48,1,31,0,0,5,5.4912527896
3363762,6,4,1,1,2,7,9,11,5,6,6,13,1,0,0,8,4,1,1,1,5.885,2,22,0,0,5,7.7098883883
3369561,0,6,2,1,2,6,8,1,2,6,7,10,4,0,0,8,2,,,1,10.12,2,22,1,0,5,6.9282655475
3369629,5,8,2,1,2,3,6,7,3,4,4,6,3,0,0,8,2,4,3,1,6.03,3,19,0,0,5,10.456681058
3369843,6,8,2,1,2,4,6,1,3,4,4,4,3,1,1,8,2,4,4,1,7.785,2,21,0,0,5,8.0248679844
3370650,6,10,4,1,2,4,5,1,3,4,4,6,3,3,2,3,2,3,3,1,6.406,5,25,0.8,0,5,5.693893836
3371351,0,7,1,1,2,7,9,11,5,6,8,10,4,0,0,8,4,,,1,4.73,1,24,1,0,5,6.8638500677
3372631,6,7,2,1,2,6,6,10,4,5,4,3,3,0,0,8,2,2,1,1,2.735,2,32,0,0,5,7.3785130065
3375139,5,2,1,1,2,7,9,11,5,5,7,1,3,1,0,8,3,1,2,1,9,1,28,0,0,5,1.4897963251
3375162,6,8,6,1,2,5,4,6,3,5,4,13,1,0,0,4,2,4,4,1,3.9466666667,3,19,0,0,5,11.3017171
3375568,0,6,2,1,2,5,4,10,4,5,4,9,2,0,1,8,2,,,1,3.59,1,30,0,0,5,6.0343152207
